danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,hot_100,cluster
0.534,0.582,2,-6.22,1,0.0424,0.83,0.0,0.125,0.306,186.346,audio_features,2GtqGuHDAyAw9GrPfEw7Ym,spotify:track:2GtqGuHDAyAw9GrPfEw7Ym,https://api.spotify.com/v1/tracks/2GtqGuHDAyAw9GrPfEw7Ym,https://api.spotify.com/v1/audio-analysis/2GtqGuHDAyAw9GrPfEw7Ym,238265,4,no le digas que hacer,karina vismara,0,1
0.523,0.943,1,-4.203,1,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607,audio_features,4EchqUKQ3qAQuRNKmeIpnf,spotify:track:4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/tracks/4EchqUKQ3qAQuRNKmeIpnf,https://api.spotify.com/v1/audio-analysis/4EchqUKQ3qAQuRNKmeIpnf,180160,4,peas pudding hot,the kids band,0,2
0.709,0.313,11,-13.93,1,0.132,0.799,0.0,0.257,0.648,97.232,audio_features,0p4oKH8NmM9xM6bSJeeEbc,spotify:track:0p4oKH8NmM9xM6bSJeeEbc,https://api.spotify.com/v1/tracks/0p4oKH8NmM9xM6bSJeeEbc,https://api.spotify.com/v1/audio-analysis/0p4oKH8NmM9xM6bSJeeEbc,144733,4,biscuits in the oven,raffi,0,1
0.498,0.721,4,-6.695,1,0.0327,0.0071,0.0,0.122,0.624,93.31,audio_features,3UsXljh1OzBOjRie7kHRVV,spotify:track:3UsXljh1OzBOjRie7kHRVV,https://api.spotify.com/v1/tracks/3UsXljh1OzBOjRie7kHRVV,https://api.spotify.com/v1/audio-analysis/3UsXljh1OzBOjRie7kHRVV,106680,4,jelly beans,the hipwaders,0,7
0.897,0.895,2,-5.556,1,0.0451,0.0391,3.87e-06,0.0946,0.943,119.991,audio_features,27FtRxsXJxxzuxYMC4eJo4,spotify:track:27FtRxsXJxxzuxYMC4eJo4,https://api.spotify.com/v1/tracks/27FtRxsXJxxzuxYMC4eJo4,https://api.spotify.com/v1/audio-analysis/27FtRxsXJxxzuxYMC4eJo4,129187,4,my favorite snack,imagination movers,0,2
0.618,0.347,0,-9.7,1,0.0542,0.636,0.0,0.0966,0.449,111.175,audio_features,16dU7TKc49MlHEXBzz2csB,spotify:track:16dU7TKc49MlHEXBzz2csB,https://api.spotify.com/v1/tracks/16dU7TKc49MlHEXBzz2csB,https://api.spotify.com/v1/audio-analysis/16dU7TKc49MlHEXBzz2csB,100693,4,curse of the spinach,trout fishing in america,0,1
0.567,0.436,2,-9.45,1,0.158,0.519,0.0,0.247,0.61,97.206,audio_features,7qGckqbTTpjwL1GKHkLvma,spotify:track:7qGckqbTTpjwL1GKHkLvma,https://api.spotify.com/v1/tracks/7qGckqbTTpjwL1GKHkLvma,https://api.spotify.com/v1/audio-analysis/7qGckqbTTpjwL1GKHkLvma,160133,4,mosquito burrito,roger day,0,1
0.554,0.844,9,-7.763,1,0.0468,0.147,7.27e-06,0.329,0.939,159.119,audio_features,6RxCH8C1ZWPgmV5VflTg5Q,spotify:track:6RxCH8C1ZWPgmV5VflTg5Q,https://api.spotify.com/v1/tracks/6RxCH8C1ZWPgmV5VflTg5Q,https://api.spotify.com/v1/audio-analysis/6RxCH8C1ZWPgmV5VflTg5Q,191947,4,c'mon let's make a pizza,we kids rock,0,0
0.695,0.745,11,-4.566,1,0.0292,0.0124,0.0,0.0863,0.485,105.025,audio_features,4ZuiBNRL7M6ZIICenuF0zm,spotify:track:4ZuiBNRL7M6ZIICenuF0zm,https://api.spotify.com/v1/tracks/4ZuiBNRL7M6ZIICenuF0zm,https://api.spotify.com/v1/audio-analysis/4ZuiBNRL7M6ZIICenuF0zm,198116,3,jelly on a plate,the kids band,0,7
0.941,0.256,1,-11.478,1,0.108,0.741,1.06e-05,0.0841,0.483,110.082,audio_features,2oW9kxPzj1GlvAxUHOHFS0,spotify:track:2oW9kxPzj1GlvAxUHOHFS0,https://api.spotify.com/v1/tracks/2oW9kxPzj1GlvAxUHOHFS0,https://api.spotify.com/v1/audio-analysis/2oW9kxPzj1GlvAxUHOHFS0,47547,4,little green apple,tumble tots,0,1
0.824,0.286,7,-11.414,1,0.122,0.804,0.0,0.077,0.721,119.852,audio_features,2Mi2i9JXAnPzP42RNtOMwf,spotify:track:2Mi2i9JXAnPzP42RNtOMwf,https://api.spotify.com/v1/tracks/2Mi2i9JXAnPzP42RNtOMwf,https://api.spotify.com/v1/audio-analysis/2Mi2i9JXAnPzP42RNtOMwf,156373,4,always chew your food,trout fishing in america,0,1
0.738,0.399,0,-17.54,1,0.222,0.284,4.49e-06,0.127,0.845,155.862,audio_features,4cCRRw7SnrwGNBwGm2FrS0,spotify:track:4cCRRw7SnrwGNBwGm2FrS0,https://api.spotify.com/v1/tracks/4cCRRw7SnrwGNBwGm2FrS0,https://api.spotify.com/v1/audio-analysis/4cCRRw7SnrwGNBwGm2FrS0,87707,4,"icy, creamy ice cream",barney,0,6
0.427,0.0204,3,-31.351,1,0.0405,0.996,0.938,0.274,0.346,111.242,audio_features,2YIaZvqivJGIFvyeDR2YUr,spotify:track:2YIaZvqivJGIFvyeDR2YUr,https://api.spotify.com/v1/tracks/2YIaZvqivJGIFvyeDR2YUr,https://api.spotify.com/v1/audio-analysis/2YIaZvqivJGIFvyeDR2YUr,83227,1,"lyric pieces, book i op. 12: i. arietta",edvard grieg,0,3
0.272,0.0952,0,-19.455,1,0.0432,0.924,0.664,0.345,0.089,141.48,audio_features,6Pn3yN89ceNnS6NV50usIS,spotify:track:6Pn3yN89ceNnS6NV50usIS,https://api.spotify.com/v1/tracks/6Pn3yN89ceNnS6NV50usIS,https://api.spotify.com/v1/audio-analysis/6Pn3yN89ceNnS6NV50usIS,1156000,4,"string quartet no. 4 in c major, d. 46: ii. andante con moto",franz schubert,0,3
0.492,0.00107,3,-38.861,1,0.0587,0.995,0.939,0.0871,0.301,131.454,audio_features,22saDmEaFYv0sZsVkZMRNg,spotify:track:22saDmEaFYv0sZsVkZMRNg,https://api.spotify.com/v1/tracks/22saDmEaFYv0sZsVkZMRNg,https://api.spotify.com/v1/audio-analysis/22saDmEaFYv0sZsVkZMRNg,122653,3,"8 fantasiestücke, op.12 : 1. des abends",robert schumann,0,3
0.338,0.0539,9,-21.863,0,0.0414,0.971,0.328,0.121,0.198,103.861,audio_features,00vuj6SYNXUrPZBRscneOD,spotify:track:00vuj6SYNXUrPZBRscneOD,https://api.spotify.com/v1/tracks/00vuj6SYNXUrPZBRscneOD,https://api.spotify.com/v1/audio-analysis/00vuj6SYNXUrPZBRscneOD,455307,4,"string quartet no. 5 in c major, op. 29, ""serenade"": ii. ballata: allegretto scherzando",wilhelm stenhammar,0,3
0.0786,0.024,10,-31.063,1,0.0468,0.954,0.348,0.164,0.0602,67.085,audio_features,03La5iGzXDzJLbjGtNmH6l,spotify:track:03La5iGzXDzJLbjGtNmH6l,https://api.spotify.com/v1/tracks/03La5iGzXDzJLbjGtNmH6l,https://api.spotify.com/v1/audio-analysis/03La5iGzXDzJLbjGtNmH6l,459000,3,"piano quartet in e flat, op.47: 3. andante cantabile",robert schumann,0,3
0.28,0.121,0,-25.093,1,0.0406,0.991,0.895,0.106,0.14,101.196,audio_features,1kbkxiArBp3r8HRs1QEWZg,spotify:track:1kbkxiArBp3r8HRs1QEWZg,https://api.spotify.com/v1/tracks/1kbkxiArBp3r8HRs1QEWZg,https://api.spotify.com/v1/audio-analysis/1kbkxiArBp3r8HRs1QEWZg,536013,4,"piano sonata no. 18 in g major, op. 78, d. 894: iv. allegretto",franz schubert,0,3
0.444,0.00655,11,-31.751,0,0.0422,0.994,0.869,0.0675,0.341,97.541,audio_features,6oZVIIJC4qaVmV59msx8wQ,spotify:track:6oZVIIJC4qaVmV59msx8wQ,https://api.spotify.com/v1/tracks/6oZVIIJC4qaVmV59msx8wQ,https://api.spotify.com/v1/audio-analysis/6oZVIIJC4qaVmV59msx8wQ,187000,4,"trio sonata in g major, wq. 144: i. adagio",carl philipp emanuel bach,0,4
0.444,0.00655,11,-31.751,0,0.0422,0.994,0.869,0.0675,0.341,97.541,audio_features,6oZVIIJC4qaVmV59msx8wQ,spotify:track:6oZVIIJC4qaVmV59msx8wQ,https://api.spotify.com/v1/tracks/6oZVIIJC4qaVmV59msx8wQ,https://api.spotify.com/v1/audio-analysis/6oZVIIJC4qaVmV59msx8wQ,187000,4,"trio sonata in g major, wq. 144: i. adagio",carl philipp emanuel bach,0,3
0.166,0.124,8,-17.042,1,0.0524,0.972,0.313,0.13,0.0398,80.026,audio_features,0gV4E8Muwz7pCkzxmyCYmG,spotify:track:0gV4E8Muwz7pCkzxmyCYmG,https://api.spotify.com/v1/tracks/0gV4E8Muwz7pCkzxmyCYmG,https://api.spotify.com/v1/audio-analysis/0gV4E8Muwz7pCkzxmyCYmG,248613,5,"trio no. 2 en mi mineur, op. 92: iii. andante con moto",camille saint-saëns,0,3
0.404,0.0899,0,-19.535,1,0.0558,0.913,0.594,0.0993,0.324,156.504,audio_features,3lfUv5v8yvrIUCViqSDVy3,spotify:track:3lfUv5v8yvrIUCViqSDVy3,https://api.spotify.com/v1/tracks/3lfUv5v8yvrIUCViqSDVy3,https://api.spotify.com/v1/audio-analysis/3lfUv5v8yvrIUCViqSDVy3,252412,4,"string quintet in c major, op. 29: ii. adagio molto espressivo",ludwig van beethoven,0,3
0.287,0.145,4,-19.665,0,0.0406,0.919,0.144,0.0987,0.167,101.679,audio_features,4Ivo07fh9EyPtPinrxXlC4,spotify:track:4Ivo07fh9EyPtPinrxXlC4,https://api.spotify.com/v1/tracks/4Ivo07fh9EyPtPinrxXlC4,https://api.spotify.com/v1/audio-analysis/4Ivo07fh9EyPtPinrxXlC4,727787,4,viola sonata in c minor: iii. andante con variazioni,felix mendelssohn,0,3
0.355,0.153,9,-18.326,1,0.0321,0.981,0.859,0.0553,0.206,99.312,audio_features,79fyYG0pdMAkaut10Mlj41,spotify:track:79fyYG0pdMAkaut10Mlj41,https://api.spotify.com/v1/tracks/79fyYG0pdMAkaut10Mlj41,https://api.spotify.com/v1/audio-analysis/79fyYG0pdMAkaut10Mlj41,452293,4,magic city,wahlstedt,0,3
0.72,0.881,11,-3.793,0,0.0529,0.0259,0.0,0.103,0.839,150.136,audio_features,6TUSi9GZigMhBQ4k8zVK1Q,spotify:track:6TUSi9GZigMhBQ4k8zVK1Q,https://api.spotify.com/v1/tracks/6TUSi9GZigMhBQ4k8zVK1Q,https://api.spotify.com/v1/audio-analysis/6TUSi9GZigMhBQ4k8zVK1Q,175719,4,livin' 4 ya,moti,0,2
0.413,0.851,3,-4.69,0,0.0605,0.0613,0.0167,0.107,0.171,127.875,audio_features,1ags60Iq9M0vFlvSLAOZE4,spotify:track:1ags60Iq9M0vFlvSLAOZE4,https://api.spotify.com/v1/tracks/1ags60Iq9M0vFlvSLAOZE4,https://api.spotify.com/v1/audio-analysis/1ags60Iq9M0vFlvSLAOZE4,258281,4,last chance,kaskade,0,7
0.654,0.728,6,-8.477,0,0.0577,0.00623,0.404,0.688,0.285,130.006,audio_features,4Nt157LCWljlnjmmrxBn8Q,spotify:track:4Nt157LCWljlnjmmrxBn8Q,https://api.spotify.com/v1/tracks/4Nt157LCWljlnjmmrxBn8Q,https://api.spotify.com/v1/audio-analysis/4Nt157LCWljlnjmmrxBn8Q,236308,4,nite time - ruby & tony radio edit,george acosta,0,4
0.614,0.781,0,-5.918,0,0.0369,0.0166,1.06e-06,0.382,0.204,125.918,audio_features,0wZN8gLmFKscRF2fWJHJBm,spotify:track:0wZN8gLmFKscRF2fWJHJBm,https://api.spotify.com/v1/tracks/0wZN8gLmFKscRF2fWJHJBm,https://api.spotify.com/v1/audio-analysis/0wZN8gLmFKscRF2fWJHJBm,180952,4,satellites,dubvision,0,7
0.591,0.881,6,-4.074,0,0.0615,0.0335,0.00179,0.303,0.155,128.041,audio_features,3s1V3iuSJPncV3r7XljC8J,spotify:track:3s1V3iuSJPncV3r7XljC8J,https://api.spotify.com/v1/tracks/3s1V3iuSJPncV3r7XljC8J,https://api.spotify.com/v1/audio-analysis/3s1V3iuSJPncV3r7XljC8J,185171,4,can't take it,breathe carolina,0,7
0.624,0.732,4,-6.372,0,0.0273,0.059,0.0142,0.254,0.311,132.025,audio_features,1dfoAmhRJi1lC630D3o6MQ,spotify:track:1dfoAmhRJi1lC630D3o6MQ,https://api.spotify.com/v1/tracks/1dfoAmhRJi1lC630D3o6MQ,https://api.spotify.com/v1/audio-analysis/1dfoAmhRJi1lC630D3o6MQ,187838,4,all aloud,adrian lux,0,7
0.748,0.631,10,-10.057,0,0.051,0.0799,0.838,0.104,0.0799,88.502,audio_features,5RE3w3M9g5vsotdIVtLONq,spotify:track:5RE3w3M9g5vsotdIVtLONq,https://api.spotify.com/v1/tracks/5RE3w3M9g5vsotdIVtLONq,https://api.spotify.com/v1/audio-analysis/5RE3w3M9g5vsotdIVtLONq,143769,4,close,izecold,0,5
0.704,0.962,7,-3.095,1,0.115,0.0058,0.128,0.22,0.0723,127.997,audio_features,19m9hCeDe1XXB4NLtUrctp,spotify:track:19m9hCeDe1XXB4NLtUrctp,https://api.spotify.com/v1/tracks/19m9hCeDe1XXB4NLtUrctp,https://api.spotify.com/v1/audio-analysis/19m9hCeDe1XXB4NLtUrctp,377153,4,cascade - original mix,tommy trash,0,7
0.448,0.963,6,-2.043,0,0.12,0.0816,0.000286,0.313,0.179,127.943,audio_features,4zqYtToRFVEyNHiuttc08W,spotify:track:4zqYtToRFVEyNHiuttc08W,https://api.spotify.com/v1/tracks/4zqYtToRFVEyNHiuttc08W,https://api.spotify.com/v1/audio-analysis/4zqYtToRFVEyNHiuttc08W,173906,4,waiting,dash berlin,0,0
0.708,0.471,9,-7.667,1,0.0354,0.0086,0.00839,0.179,0.356,125.019,audio_features,7nuPjNAEL3qcEUcZre7rJF,spotify:track:7nuPjNAEL3qcEUcZre7rJF,https://api.spotify.com/v1/tracks/7nuPjNAEL3qcEUcZre7rJF,https://api.spotify.com/v1/audio-analysis/7nuPjNAEL3qcEUcZre7rJF,220640,4,everytime we touch,david guetta - sébastian ingrosso - joachim garraud - chris willis - steve angello,0,7
0.623,0.975,3,-2.632,0,0.109,0.00732,0.16,0.0614,0.225,125.94,audio_features,6wjkmUaaOKTFcB6G7GPTGC,spotify:track:6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/tracks/6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/audio-analysis/6wjkmUaaOKTFcB6G7GPTGC,192000,4,milky way,madison mars,0,7
0.623,0.975,3,-2.632,0,0.109,0.00732,0.16,0.0614,0.225,125.94,audio_features,6wjkmUaaOKTFcB6G7GPTGC,spotify:track:6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/tracks/6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/audio-analysis/6wjkmUaaOKTFcB6G7GPTGC,192000,4,milky way,madison mars,0,7
0.623,0.975,3,-2.632,0,0.109,0.00732,0.16,0.0614,0.225,125.94,audio_features,6wjkmUaaOKTFcB6G7GPTGC,spotify:track:6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/tracks/6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/audio-analysis/6wjkmUaaOKTFcB6G7GPTGC,192000,4,milky way,madison mars,0,6
0.623,0.975,3,-2.632,0,0.109,0.00732,0.16,0.0614,0.225,125.94,audio_features,6wjkmUaaOKTFcB6G7GPTGC,spotify:track:6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/tracks/6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/audio-analysis/6wjkmUaaOKTFcB6G7GPTGC,192000,4,milky way,madison mars,0,0
0.623,0.975,3,-2.632,0,0.109,0.00732,0.16,0.0614,0.225,125.94,audio_features,6wjkmUaaOKTFcB6G7GPTGC,spotify:track:6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/tracks/6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/audio-analysis/6wjkmUaaOKTFcB6G7GPTGC,192000,4,milky way,madison mars,0,7
0.623,0.975,3,-2.632,0,0.109,0.00732,0.16,0.0614,0.225,125.94,audio_features,6wjkmUaaOKTFcB6G7GPTGC,spotify:track:6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/tracks/6wjkmUaaOKTFcB6G7GPTGC,https://api.spotify.com/v1/audio-analysis/6wjkmUaaOKTFcB6G7GPTGC,192000,4,milky way,madison mars,0,7
0.838,0.765,1,-2.332,0,0.0462,0.0514,0.00021,0.0297,0.905,100.021,audio_features,5H7CwzYZ60e7w69tX4ivQN,spotify:track:5H7CwzYZ60e7w69tX4ivQN,https://api.spotify.com/v1/tracks/5H7CwzYZ60e7w69tX4ivQN,https://api.spotify.com/v1/audio-analysis/5H7CwzYZ60e7w69tX4ivQN,195988,4,you,galantis,0,2
0.846,0.891,1,-4.902,0,0.0652,0.000394,0.803,0.124,0.94,126.029,audio_features,2e2yKavdT6WQzzMHwNtPFa,spotify:track:2e2yKavdT6WQzzMHwNtPFa,https://api.spotify.com/v1/tracks/2e2yKavdT6WQzzMHwNtPFa,https://api.spotify.com/v1/audio-analysis/2e2yKavdT6WQzzMHwNtPFa,156216,4,la tromba risin' (feat. tasita d'mour),chris lake,0,5
0.66,0.652,8,-4.747,1,0.0582,0.00259,0.0,0.0673,0.167,127.977,audio_features,3NAGKEkJN7cUTaIYqFnF8l,spotify:track:3NAGKEkJN7cUTaIYqFnF8l,https://api.spotify.com/v1/tracks/3NAGKEkJN7cUTaIYqFnF8l,https://api.spotify.com/v1/audio-analysis/3NAGKEkJN7cUTaIYqFnF8l,254879,4,crash 2.0 (adventure club vs. dallask),adventure club,0,7
0.569,0.896,1,-3.114,1,0.0489,0.00338,0.958,0.0633,0.118,128.083,audio_features,7uThJgXBvoLf7ajaj1D4Fa,spotify:track:7uThJgXBvoLf7ajaj1D4Fa,https://api.spotify.com/v1/tracks/7uThJgXBvoLf7ajaj1D4Fa,https://api.spotify.com/v1/audio-analysis/7uThJgXBvoLf7ajaj1D4Fa,190155,4,raven,john dahlbäck,0,5
0.798,0.809,1,-5.898,0,0.063,0.00689,0.0812,0.0998,0.761,120.044,audio_features,3NVqvhmLYcd5HF8fpBXoTL,spotify:track:3NVqvhmLYcd5HF8fpBXoTL,https://api.spotify.com/v1/tracks/3NVqvhmLYcd5HF8fpBXoTL,https://api.spotify.com/v1/audio-analysis/3NVqvhmLYcd5HF8fpBXoTL,194000,4,icarus - black caviar remix,r3hab,0,2
0.539,0.936,10,-3.803,1,0.112,0.475,0.104,0.106,0.225,128.015,audio_features,7CHTBgMzqMmv0sw3rlwuhL,spotify:track:7CHTBgMzqMmv0sw3rlwuhL,https://api.spotify.com/v1/tracks/7CHTBgMzqMmv0sw3rlwuhL,https://api.spotify.com/v1/audio-analysis/7CHTBgMzqMmv0sw3rlwuhL,209531,4,wasted love (feat. dougy),steve angello,0,7
0.583,0.748,6,-4.798,1,0.0292,0.00695,0.0241,0.22,0.254,142.029,audio_features,1Hk0QRlUFCHYG6zIvUh0Xd,spotify:track:1Hk0QRlUFCHYG6zIvUh0Xd,https://api.spotify.com/v1/tracks/1Hk0QRlUFCHYG6zIvUh0Xd,https://api.spotify.com/v1/audio-analysis/1Hk0QRlUFCHYG6zIvUh0Xd,233239,4,summer,marshmello,0,7
0.662,0.462,6,-4.896,0,0.0544,0.758,0.0,0.209,0.416,144.796,audio_features,1B171IzbPjILXp4m48rL4n,spotify:track:1B171IzbPjILXp4m48rL4n,https://api.spotify.com/v1/tracks/1B171IzbPjILXp4m48rL4n,https://api.spotify.com/v1/audio-analysis/1B171IzbPjILXp4m48rL4n,135869,4,catch me (feat. naaz),flux pavilion,0,1
0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,audio_features,65hRZOQkVjmBdusz1N7aOv,spotify:track:65hRZOQkVjmBdusz1N7aOv,https://api.spotify.com/v1/tracks/65hRZOQkVjmBdusz1N7aOv,https://api.spotify.com/v1/audio-analysis/65hRZOQkVjmBdusz1N7aOv,213338,4,save the world - radio mix,swedish house mafia,0,7
0.507,0.665,0,-7.598,1,0.0474,0.0144,0.0,0.0759,0.4,126.879,audio_features,65hRZOQkVjmBdusz1N7aOv,spotify:track:65hRZOQkVjmBdusz1N7aOv,https://api.spotify.com/v1/tracks/65hRZOQkVjmBdusz1N7aOv,https://api.spotify.com/v1/audio-analysis/65hRZOQkVjmBdusz1N7aOv,213338,4,save the world - radio mix,swedish house mafia,0,7
0.702,0.424,10,-12.179,0,0.0302,0.457,0.00994,0.124,0.245,111.032,audio_features,6AFm3Wv9uNRZPQ1WtKSlcT,spotify:track:6AFm3Wv9uNRZPQ1WtKSlcT,https://api.spotify.com/v1/tracks/6AFm3Wv9uNRZPQ1WtKSlcT,https://api.spotify.com/v1/audio-analysis/6AFm3Wv9uNRZPQ1WtKSlcT,272537,4,"wild one two - feat. david guetta, nicky romero & sia",jack back,0,1
0.525,0.86,2,-5.87,0,0.0586,0.00135,0.754,0.596,0.109,128.024,audio_features,42HKnTszPTG7I5BuviK2Xd,spotify:track:42HKnTszPTG7I5BuviK2Xd,https://api.spotify.com/v1/tracks/42HKnTszPTG7I5BuviK2Xd,https://api.spotify.com/v1/audio-analysis/42HKnTszPTG7I5BuviK2Xd,322227,4,fire in your new shoes (feat. martina of dragonette) - sultan & ned shepard electric daisy remix,kaskade,0,4
0.416,0.85,1,-4.91,0,0.0455,0.00849,0.000175,0.204,0.142,125.096,audio_features,6LNjIsgHNs4q75uPt4rYf6,spotify:track:6LNjIsgHNs4q75uPt4rYf6,https://api.spotify.com/v1/tracks/6LNjIsgHNs4q75uPt4rYf6,https://api.spotify.com/v1/audio-analysis/6LNjIsgHNs4q75uPt4rYf6,205440,4,calling (lose my mind) - radio edit,sebastian ingrosso,0,7
0.738,0.613,6,-6.001,0,0.403,0.0169,0.0493,0.0684,0.407,127.988,audio_features,3NRDLYyqIXja0UElvdzjkB,spotify:track:3NRDLYyqIXja0UElvdzjkB,https://api.spotify.com/v1/tracks/3NRDLYyqIXja0UElvdzjkB,https://api.spotify.com/v1/audio-analysis/3NRDLYyqIXja0UElvdzjkB,368476,4,language,porter robinson,0,6
0.671,0.551,8,-9.646,0,0.033,0.000578,0.894,0.2,0.13,128.019,audio_features,0gNtm7IeRt2BJVUJrCeYCi,spotify:track:0gNtm7IeRt2BJVUJrCeYCi,https://api.spotify.com/v1/tracks/0gNtm7IeRt2BJVUJrCeYCi,https://api.spotify.com/v1/audio-analysis/0gNtm7IeRt2BJVUJrCeYCi,379120,4,strobe - radio edit,deadmau5,0,5
0.49,0.811,1,-2.524,0,0.044,0.0896,0.0,0.0898,0.547,125.965,audio_features,5BIgbz2Dy7X2I0bnkKH9Mb,spotify:track:5BIgbz2Dy7X2I0bnkKH9Mb,https://api.spotify.com/v1/tracks/5BIgbz2Dy7X2I0bnkKH9Mb,https://api.spotify.com/v1/audio-analysis/5BIgbz2Dy7X2I0bnkKH9Mb,200992,4,seek bromance (avicii vocal edit) - avicii vocal edit,tim berg,0,0
0.502,0.756,7,-6.118,0,0.0363,0.00429,0.769,0.377,0.062,128.125,audio_features,2WW3PfGHh0aA2xCAyK6X1J,spotify:track:2WW3PfGHh0aA2xCAyK6X1J,https://api.spotify.com/v1/tracks/2WW3PfGHh0aA2xCAyK6X1J,https://api.spotify.com/v1/audio-analysis/2WW3PfGHh0aA2xCAyK6X1J,248447,4,poison,martin garrix,0,5
0.735,0.699,0,-4.435,0,0.084,0.121,2.82e-05,0.0809,0.603,129.944,audio_features,4iD3msRl5hJUBEtrQwnR4k,spotify:track:4iD3msRl5hJUBEtrQwnR4k,https://api.spotify.com/v1/tracks/4iD3msRl5hJUBEtrQwnR4k,https://api.spotify.com/v1/audio-analysis/4iD3msRl5hJUBEtrQwnR4k,220520,4,take over control - radio edit,afrojack,0,2
0.576,0.912,7,-6.079,1,0.0402,0.00344,0.824,0.605,0.215,128.012,audio_features,09Mdm9ImPggKQebP23y0Jc,spotify:track:09Mdm9ImPggKQebP23y0Jc,https://api.spotify.com/v1/tracks/09Mdm9ImPggKQebP23y0Jc,https://api.spotify.com/v1/audio-analysis/09Mdm9ImPggKQebP23y0Jc,300013,4,teenage crime - axwell & henrik b remode,adrian lux,0,4
0.694,0.559,9,-11.251,0,0.227,0.031,0.0,0.155,0.595,108.024,audio_features,3MikZQ1oguzpNGweQfFm06,spotify:track:3MikZQ1oguzpNGweQfFm06,https://api.spotify.com/v1/tracks/3MikZQ1oguzpNGweQfFm06,https://api.spotify.com/v1/audio-analysis/3MikZQ1oguzpNGweQfFm06,164678,4,light it up (feat. nyla & fuse odg) [remix],major lazer,0,6
0.715,0.806,8,-4.766,0,0.0632,0.0204,0.597,0.495,0.513,126.034,audio_features,4VO1K5TsBbx8Zzu8052slF,spotify:track:4VO1K5TsBbx8Zzu8052slF,https://api.spotify.com/v1/tracks/4VO1K5TsBbx8Zzu8052slF,https://api.spotify.com/v1/audio-analysis/4VO1K5TsBbx8Zzu8052slF,251429,4,turn me up - vip mix,moti,0,4
0.534,0.696,9,-5.211,0,0.0694,0.316,0.0,0.248,0.251,168.149,audio_features,4Wu62DoQg1ECGlDKDfo30R,spotify:track:4Wu62DoQg1ECGlDKDfo30R,https://api.spotify.com/v1/tracks/4Wu62DoQg1ECGlDKDfo30R,https://api.spotify.com/v1/audio-analysis/4Wu62DoQg1ECGlDKDfo30R,160714,4,together,martin garrix,0,0
0.393,0.94,6,-3.894,0,0.0718,0.0663,0.00264,0.546,0.297,129.958,audio_features,6tPJXUMn1AjvEBqzwTUHOU,spotify:track:6tPJXUMn1AjvEBqzwTUHOU,https://api.spotify.com/v1/tracks/6tPJXUMn1AjvEBqzwTUHOU,https://api.spotify.com/v1/audio-analysis/6tPJXUMn1AjvEBqzwTUHOU,147231,4,whatcha need,w&w,0,4
0.615,0.91,5,-2.825,0,0.0762,0.00761,0.0067,0.16,0.346,140.0,audio_features,5f6igUw1asUL4AGXSvgTW8,spotify:track:5f6igUw1asUL4AGXSvgTW8,https://api.spotify.com/v1/tracks/5f6igUw1asUL4AGXSvgTW8,https://api.spotify.com/v1/audio-analysis/5f6igUw1asUL4AGXSvgTW8,281147,4,levels - radio edit,avicii,0,0
0.785,0.649,6,-4.149,1,0.0418,0.0112,0.0388,0.0793,0.472,179.966,audio_features,0ICvpUuQrVd65WeZjVX44u,spotify:track:0ICvpUuQrVd65WeZjVX44u,https://api.spotify.com/v1/tracks/0ICvpUuQrVd65WeZjVX44u,https://api.spotify.com/v1/audio-analysis/0ICvpUuQrVd65WeZjVX44u,264048,4,faded,alan walker,0,0
0.529,0.747,1,-6.087,1,0.0344,0.0567,0.00127,0.0957,0.195,128.014,audio_features,3GhICQNsmPCPgG7RyHAV8q,spotify:track:3GhICQNsmPCPgG7RyHAV8q,https://api.spotify.com/v1/tracks/3GhICQNsmPCPgG7RyHAV8q,https://api.spotify.com/v1/audio-analysis/3GhICQNsmPCPgG7RyHAV8q,237293,4,move for me,kaskade,0,7
0.529,0.747,1,-6.087,1,0.0344,0.0567,0.00127,0.0957,0.195,128.014,audio_features,3GhICQNsmPCPgG7RyHAV8q,spotify:track:3GhICQNsmPCPgG7RyHAV8q,https://api.spotify.com/v1/tracks/3GhICQNsmPCPgG7RyHAV8q,https://api.spotify.com/v1/audio-analysis/3GhICQNsmPCPgG7RyHAV8q,237293,4,move for me,kaskade,0,7
